game_id,season,week,season_type,home_team,home_conference,away_team,away_conference,pre_game_spread,predicted_spread,regression_spread_pred,classification_spread_pred,classification_confidence,actual_spread,start_date,spread_result,regression_spread_result,classification_spread_result
401112470,2019,5,regular,Pittsburgh,ACC,Delaware,MISSING,-28.5,-40.0,1,1,0.3422613,-3.0,2019-09-28 16:30:00+00:00,0,Lost,Lost
401112469,2019,5,regular,Temple,American Athletic,Georgia Tech,ACC,-9.5,5.0,0,0,0.5152536,-22.0,2019-09-28 19:30:00+00:00,1,Lost,Lost
401112466,2019,5,regular,Boston College,ACC,Wake Forest,ACC,4.5,11.5,0,1,0.47499782,3.0,2019-09-28 19:30:00+00:00,1,Lost,Won
401114267,2019,5,regular,Charlotte,Conference USA,Florida Atlantic,Conference USA,1.0,0.0,1,1,0.35608363,18.0,2019-09-28 19:30:00+00:00,0,Lost,Lost
401112161,2019,5,regular,Michigan State,Big Ten,Indiana,Big Ten,-14.0,-9.5,0,0,0.66287744,-9.0,2019-09-28 19:30:00+00:00,0,Won,Won
401114221,2019,5,regular,Washington,Pac-12,USC,Pac-12,-11.0,-2.5,0,0,0.5452119,-14.0,2019-09-28 19:30:00+00:00,1,Lost,Lost
401112467,2019,5,regular,North Carolina,ACC,Clemson,ACC,27.5,11.0,1,1,0.45877784,1.0,2019-09-28 19:30:00+00:00,1,Won,Won
401112076,2019,5,regular,Baylor,Big 12,Iowa State,Big 12,2.5,-7.0,1,1,0.41393048,-2.0,2019-09-28 19:30:00+00:00,1,Won,Won
401112472,2019,5,regular,Notre Dame,FBS Independents,Virginia,ACC,-10.5,-10.5,1,0,0.58334565,-15.0,2019-09-28 19:30:00+00:00,1,Won,Lost
401110806,2019,5,regular,Alabama,SEC,Ole Miss,SEC,-38.0,-25.0,0,1,0.4388246,-28.0,2019-09-28 19:30:00+00:00,0,Won,Lost
401114356,2019,5,regular,UMass,FBS Independents,Akron,Mid-American,9.5,-4.5,1,0,0.56059504,-8.0,2019-09-28 19:30:00+00:00,1,Won,Lost
401112232,2019,5,regular,Purdue,Big Ten,Minnesota,Big Ten,-1.0,4.0,0,0,0.6356107,7.0,2019-09-28 19:30:00+00:00,0,Won,Won
401121943,2019,5,regular,Appalachian State,Sun Belt,Coastal Carolina,Sun Belt,-16.0,-6.5,0,0,0.58112633,-19.0,2019-09-28 19:30:00+00:00,1,Lost,Lost
401110809,2019,5,regular,Florida,SEC,Towson,MISSING,-37.0,-39.5,1,0,0.6052524,-38.0,2019-09-28 20:00:00+00:00,1,Won,Lost
401117873,2019,5,regular,South Florida,American Athletic,SMU,American Athletic,7.5,15.0,0,1,0.474809,27.0,2019-09-28 20:00:00+00:00,0,Won,Lost
401114269,2019,5,regular,Marshall,Conference USA,Cincinnati,American Athletic,4.0,-11.5,1,0,0.6498201,38.0,2019-09-28 21:00:00+00:00,0,Lost,Won
401114271,2019,5,regular,Old Dominion,Conference USA,East Carolina,American Athletic,-3.0,-19.5,1,0,0.58412755,3.0,2019-09-28 22:00:00+00:00,0,Lost,Won
401121944,2019,5,regular,Troy,Sun Belt,Arkansas State,Sun Belt,-7.0,-3.5,0,0,0.57624507,7.0,2019-09-28 22:00:00+00:00,0,Won,Won
401114350,2019,5,regular,Liberty,FBS Independents,New Mexico,Mountain West,-7.5,-15.5,1,0,0.5448865,-7.0,2019-09-28 22:00:00+00:00,0,Lost,Won
401121945,2019,5,regular,Georgia Southern,Sun Belt,Louisiana,Sun Belt,3.5,2.0,1,0,0.63158065,13.0,2019-09-28 22:00:00+00:00,0,Lost,Won
401114273,2019,5,regular,Western Kentucky,Conference USA,UAB,Conference USA,3.5,0.0,1,1,0.42328936,-7.0,2019-09-28 23:00:00+00:00,1,Won,Won
401114272,2019,5,regular,Southern Mississippi,Conference USA,UTEP,Conference USA,-26.5,-6.5,0,1,0.42346555,-18.0,2019-09-28 23:00:00+00:00,0,Won,Lost
401114202,2019,5,regular,Oregon State,Pac-12,Stanford,Pac-12,3.5,10.0,0,0,0.7854862,3.0,2019-09-28 23:00:00+00:00,1,Lost,Lost
401112108,2019,5,regular,Oklahoma State,Big 12,Kansas State,Big 12,-4.0,-12.5,1,1,0.38007343,-13.0,2019-09-28 23:00:00+00:00,1,Won,Won
401117872,2019,5,regular,UCF,American Athletic,Connecticut,American Athletic,-42.0,-25.5,0,1,0.42140973,-35.0,2019-09-28 23:00:00+00:00,0,Won,Lost
401121946,2019,5,regular,Louisiana Monroe,Sun Belt,South Alabama,Sun Belt,-14.5,-11.0,0,1,0.4647445,-13.0,2019-09-28 23:00:00+00:00,0,Won,Lost
401121947,2019,5,regular,Texas State,Sun Belt,Nicholls,MISSING,-2.5,-9.5,1,0,0.5413779,-21.0,2019-09-28 23:00:00+00:00,1,Won,Lost
401110808,2019,5,regular,Auburn,SEC,Mississippi State,SEC,-7.5,-13.0,1,0,0.56784195,-33.0,2019-09-28 23:00:00+00:00,1,Won,Lost
401114268,2019,5,regular,Rice,Conference USA,Louisiana Tech,Conference USA,9.0,7.5,1,0,0.70974207,3.0,2019-09-28 23:00:00+00:00,1,Won,Lost
401112468,2019,5,regular,Florida State,ACC,NC State,ACC,-7.0,-5.0,0,0,0.54603994,-18.0,2019-09-28 23:30:00+00:00,1,Lost,Lost
401112241,2019,5,regular,Nebraska,Big Ten,Ohio State,Big Ten,17.0,13.5,1,1,0.4578358,41.0,2019-09-28 23:30:00+00:00,0,Lost,Lost
401110810,2019,5,regular,South Carolina,SEC,Kentucky,SEC,-3.5,-11.5,1,0,0.53785443,-17.0,2019-09-28 23:30:00+00:00,1,Won,Lost
401117513,2019,5,regular,Utah State,Mountain West,Colorado State,Mountain West,-23.0,-18.5,0,1,0.39805484,-10.0,2019-09-28 23:30:00+00:00,0,Won,Lost
401114341,2019,5,regular,New Mexico State,FBS Independents,Fresno State,Mountain West,21.0,14.5,1,0,0.73148715,13.0,2019-09-29 00:00:00+00:00,1,Won,Lost
401117514,2019,5,regular,Wyoming,Mountain West,UNLV,Mountain West,-8.0,2.0,0,0,0.64299977,-36.0,2019-09-29 00:00:00+00:00,1,Lost,Lost
401114270,2019,5,regular,North Texas,Conference USA,Houston,American Athletic,-8.0,1.0,0,0,0.50500596,21.0,2019-09-29 00:00:00+00:00,0,Won,Won
401114226,2019,5,regular,Utah,Pac-12,Washington State,Pac-12,-5.5,-6.0,1,1,0.42857713,-25.0,2019-09-29 02:00:00+00:00,1,Won,Won
401117515,2019,5,regular,Nevada,Mountain West,Hawai'i,Mountain West,-2.0,-11.5,1,1,0.43832326,51.0,2019-09-29 02:30:00+00:00,0,Lost,Lost
401114166,2019,5,regular,Arizona,Pac-12,UCLA,Pac-12,-3.5,-2.5,0,0,0.52269477,-3.0,2019-09-29 02:30:00+00:00,0,Won,Won
